GEO.display-label,GEOid,GEOid2,Information_Industry_#,Information_Industry_%,HHI_200+_#,HHI_200+_%
"Census Tract 717.01, Queens County, New York",1400000US36081071701,36081071701,112,4.2,103,4.1
"Census Tract 717.02, Queens County, New York",1400000US36081071702,36081071702,118,6.3,63,3.3
"Census Tract 719, Queens County, New York",1400000US36081071900,36081071900,18,1.4,54,5.4
"Census Tract 721, Queens County, New York",1400000US36081072100,36081072100,32,1.4,97,4.5
"Census Tract 723, Queens County, New York",1400000US36081072300,36081072300,19,2.0,197,27.7
"Census Tract 729, Queens County, New York",1400000US36081072900,36081072900,20,3.7,22,5.4
"Census Tract 731, Queens County, New York",1400000US36081073100,36081073100,45,6.8,115,21.8
"Census Tract 737, Queens County, New York",1400000US36081073700,36081073700,74,6.9,139,13.4
"Census Tract 739, Queens County, New York",1400000US36081073900,36081073900,184,6.5,274,9.9
"Census Tract 741, Queens County, New York",1400000US36081074100,36081074100,75,4.6,107,6.9
"Census Tract 743, Queens County, New York",1400000US36081074300,36081074300,9,0.4,64,3.5
"Census Tract 745, Queens County, New York",1400000US36081074500,36081074500,9,0.5,9,0.6
"Census Tract 747, Queens County, New York",1400000US36081074700,36081074700,34,2.0,63,4.6
"Census Tract 749, Queens County, New York",1400000US36081074900,36081074900,31,4.8,159,29.4
"Census Tract 757.01, Queens County, New York",1400000US36081075701,36081075701,179,6.5,195,7.4
"Census Tract 757.02, Queens County, New York",1400000US36081075702,36081075702,183,8.7,231,10.5
"Census Tract 769.01, Queens County, New York",1400000US36081076901,36081076901,152,6.2,239,11.8
"Census Tract 769.02, Queens County, New York",1400000US36081076902,36081076902,47,5.8,62,9.4
"Census Tract 773, Queens County, New York",1400000US36081077300,36081077300,31,2.4,36,3.3
"Census Tract 775, Queens County, New York",1400000US36081077500,36081077500,39,3.7,73,8.5
"Census Tract 779.02, Queens County, New York",1400000US36081077902,36081077902,25,1.2,109,6.7
"Census Tract 779.03, Queens County, New York",1400000US36081077903,36081077903,79,4.8,48,4.4
"Census Tract 779.04, Queens County, New York",1400000US36081077904,36081077904,55,1.9,107,4.9
"Census Tract 779.05, Queens County, New York",1400000US36081077905,36081077905,74,5.3,51,4.6
"Census Tract 779.06, Queens County, New York",1400000US36081077906,36081077906,28,1.9,38,3.1
"Census Tract 779.07, Queens County, New York",1400000US36081077907,36081077907,0,0.0,42,4.4
"Census Tract 779.08, Queens County, New York",1400000US36081077908,36081077908,113,6.6,20,1.4
"Census Tract 788, Queens County, New York",1400000US36081078800,36081078800,8,1.2,0,0.0
"Census Tract 790, Queens County, New York",1400000US36081079000,36081079000,34,2.8,9,1.2
"Census Tract 792, Queens County, New York",1400000US36081079200,36081079200,13,1.3,12,1.6
"Census Tract 793, Queens County, New York",1400000US36081079300,36081079300,0,-,0,-
"Census Tract 797.01, Queens County, New York",1400000US36081079701,36081079701,73,2.5,97,3.5
"Census Tract 797.02, Queens County, New York",1400000US36081079702,36081079702,44,2.1,0,0.0
"Census Tract 799, Queens County, New York",1400000US36081079900,36081079900,23,1.7,26,2.6
"Census Tract 803.01, Queens County, New York",1400000US36081080301,36081080301,36,1.8,68,5.2
"Census Tract 803.02, Queens County, New York",1400000US36081080302,36081080302,24,1.6,71,6.6
"Census Tract 809, Queens County, New York",1400000US36081080900,36081080900,0,0.0,100,3.7
"Census Tract 814, Queens County, New York",1400000US36081081400,36081081400,23,1.4,18,1.8
"Census Tract 818, Queens County, New York",1400000US36081081800,36081081800,31,1.6,56,5.3
"Census Tract 837, Queens County, New York",1400000US36081083700,36081083700,43,1.8,26,1.7
"Census Tract 838, Queens County, New York",1400000US36081083800,36081083800,43,1.6,97,5.7
"Census Tract 840, Queens County, New York",1400000US36081084000,36081084000,62,1.9,45,2.4
"Census Tract 845, Queens County, New York",1400000US36081084500,36081084500,16,0.8,5,0.3
"Census Tract 846.01, Queens County, New York",1400000US36081084601,36081084601,32,2.6,60,7.6
"Census Tract 846.02, Queens County, New York",1400000US36081084602,36081084602,0,0.0,0,0.0
"Census Tract 849, Queens County, New York",1400000US36081084900,36081084900,36,1.2,0,0.0
"Census Tract 853, Queens County, New York",1400000US36081085300,36081085300,87,3.7,43,2.4
"Census Tract 855, Queens County, New York",1400000US36081085500,36081085500,75,2.3,65,2.7
"Census Tract 857, Queens County, New York",1400000US36081085700,36081085700,27,1.1,18,1.0
"Census Tract 859, Queens County, New York",1400000US36081085900,36081085900,0,0.0,38,2.0
"Census Tract 861, Queens County, New York",1400000US36081086100,36081086100,22,2.0,14,1.7
"Census Tract 863, Queens County, New York",1400000US36081086300,36081086300,64,2.1,34,1.4
"Census Tract 864, Queens County, New York",1400000US36081086400,36081086400,64,4.1,25,3.1
"Census Tract 865, Queens County, New York",1400000US36081086500,36081086500,57,2.4,60,3.1
"Census Tract 869, Queens County, New York",1400000US36081086900,36081086900,0,0.0,23,3.0
"Census Tract 871, Queens County, New York",1400000US36081087100,36081087100,5,0.5,56,6.2
"Census Tract 884, Queens County, New York",1400000US36081088400,36081088400,37,1.2,82,3.1
"Census Tract 889.01, Queens County, New York",1400000US36081088901,36081088901,31,0.6,87,2.1
"Census Tract 892, Queens County, New York",1400000US36081089200,36081089200,154,3.8,413,15.8
"Census Tract 907, Queens County, New York",1400000US36081090700,36081090700,5,1.0,0,0.0
"Census Tract 916.01, Queens County, New York",1400000US36081091601,36081091601,64,3.8,200,13.2
"Census Tract 916.02, Queens County, New York",1400000US36081091602,36081091602,0,-,0,-
"Census Tract 918, Queens County, New York",1400000US36081091800,36081091800,0,0.0,0,0.0
"Census Tract 919, Queens County, New York",1400000US36081091900,36081091900,101,3.7,36,2.1
"Census Tract 922, Queens County, New York",1400000US36081092200,36081092200,34,3.8,199,26.4
"Census Tract 925, Queens County, New York",1400000US36081092500,36081092500,23,1.2,23,1.9
"Census Tract 928, Queens County, New York",1400000US36081092800,36081092800,73,4.8,240,20.6
"Census Tract 929, Queens County, New York",1400000US36081092900,36081092900,30,0.9,130,5.8
"Census Tract 934.01, Queens County, New York",1400000US36081093401,36081093401,10,0.6,89,6.7
"Census Tract 934.02, Queens County, New York",1400000US36081093402,36081093402,25,1.4,148,9.1
"Census Tract 938, Queens County, New York",1400000US36081093800,36081093800,37,1.9,14,0.6
"Census Tract 939, Queens County, New York",1400000US36081093900,36081093900,27,1.2,74,4.7
"Census Tract 942.01, Queens County, New York",1400000US36081094201,36081094201,93,6.7,0,0.0
"Census Tract 942.02, Queens County, New York",1400000US36081094202,36081094202,27,1.4,102,6.2
"Census Tract 942.03, Queens County, New York",1400000US36081094203,36081094203,0,0.0,70,2.6
"Census Tract 945, Queens County, New York",1400000US36081094500,36081094500,30,1.7,140,10.5
"Census Tract 947, Queens County, New York",1400000US36081094700,36081094700,40,3.7,52,6.8
"Census Tract 954, Queens County, New York",1400000US36081095400,36081095400,43,2.1,90,6.2
"Census Tract 964, Queens County, New York",1400000US36081096400,36081096400,60,3.6,9,0.7
"Census Tract 972.02, Queens County, New York",1400000US36081097202,36081097202,6,0.7,5,0.6
"Census Tract 972.03, Queens County, New York",1400000US36081097203,36081097203,3,0.2,0,0.0
"Census Tract 972.04, Queens County, New York",1400000US36081097204,36081097204,10,0.7,0,0.0
"Census Tract 973, Queens County, New York",1400000US36081097300,36081097300,20,2.3,119,16.8
"Census Tract 981, Queens County, New York",1400000US36081098100,36081098100,37,3.3,66,8.3
"Census Tract 987, Queens County, New York",1400000US36081098700,36081098700,5,0.4,61,6.7
"Census Tract 991, Queens County, New York",1400000US36081099100,36081099100,96,3.4,261,9.4
"Census Tract 992, Queens County, New York",1400000US36081099200,36081099200,27,1.7,12,0.9
"Census Tract 997.01, Queens County, New York",1400000US36081099701,36081099701,31,2.7,67,5.7
"Census Tract 997.03, Queens County, New York",1400000US36081099703,36081099703,112,6.0,289,16.0
"Census Tract 997.04, Queens County, New York",1400000US36081099704,36081099704,141,4.3,230,6.3
"Census Tract 997.05, Queens County, New York",1400000US36081099705,36081099705,78,6.7,124,11.9
"Census Tract 998.01, Queens County, New York",1400000US36081099801,36081099801,76,2.3,54,2.4
"Census Tract 998.02, Queens County, New York",1400000US36081099802,36081099802,0,0.0,54,2.0
"Census Tract 999, Queens County, New York",1400000US36081099900,36081099900,0,-,0,-
"Census Tract 1008.01, Queens County, New York",1400000US36081100801,36081100801,37,4.4,27,4.4
"Census Tract 1008.02, Queens County, New York",1400000US36081100802,36081100802,16,0.4,29,1.2
"Census Tract 1010.01, Queens County, New York",1400000US36081101001,36081101001,70,1.9,91,2.8
"Census Tract 1010.02, Queens County, New York",1400000US36081101002,36081101002,17,1.3,48,3.1
"Census Tract 1017, Queens County, New York",1400000US36081101700,36081101700,134,5.0,59,2.4
"Census Tract 1029, Queens County, New York",1400000US36081102900,36081102900,10,0.7,40,3.0
"Census Tract 1032.01, Queens County, New York",1400000US36081103201,36081103201,26,0.9,28,1.4
"Census Tract 1032.02, Queens County, New York",1400000US36081103202,36081103202,35,1.2,57,3.1
"Census Tract 1033, Queens County, New York",1400000US36081103300,36081103300,53,2.8,167,11.7
"Census Tract 1039, Queens County, New York",1400000US36081103900,36081103900,66,2.0,68,3.2
"Census Tract 1047, Queens County, New York",1400000US36081104700,36081104700,0,0.0,81,3.2
"Census Tract 1059, Queens County, New York",1400000US36081105900,36081105900,27,1.7,181,14.2
"Census Tract 1072.01, Queens County, New York",1400000US36081107201,36081107201,37,4.0,23,2.7
"Census Tract 1072.02, Queens County, New York",1400000US36081107202,36081107202,0,-,0,-
"Census Tract 1085, Queens County, New York",1400000US36081108500,36081108500,7,0.7,53,5.6
"Census Tract 1093, Queens County, New York",1400000US36081109300,36081109300,36,2.4,117,11.0
"Census Tract 1097, Queens County, New York",1400000US36081109700,36081109700,32,3.6,79,12.4
"Census Tract 1099, Queens County, New York",1400000US36081109900,36081109900,23,1.3,64,5.3
"Census Tract 1113, Queens County, New York",1400000US36081111300,36081111300,52,4.5,67,8.0
"Census Tract 1123, Queens County, New York",1400000US36081112300,36081112300,28,2.4,59,7.5
"Census Tract 1129, Queens County, New York",1400000US36081112900,36081112900,72,6.8,94,10.6
"Census Tract 1133, Queens County, New York",1400000US36081113300,36081113300,26,3.6,69,11.3
"Census Tract 1139, Queens County, New York",1400000US36081113900,36081113900,76,4.7,45,3.2
"Census Tract 1141, Queens County, New York",1400000US36081114100,36081114100,77,7.0,113,13.6
"Census Tract 1147, Queens County, New York",1400000US36081114700,36081114700,35,4.1,116,19.0
"Census Tract 1151, Queens County, New York",1400000US36081115100,36081115100,8,1.4,54,15.0
"Census Tract 1155, Queens County, New York",1400000US36081115500,36081115500,66,5.1,66,9.5
"Census Tract 1157, Queens County, New York",1400000US36081115700,36081115700,54,3.6,71,5.8
"Census Tract 1159, Queens County, New York",1400000US36081115900,36081115900,78,3.7,52,3.8
"Census Tract 1161, Queens County, New York",1400000US36081116100,36081116100,28,1.4,41,2.8
"Census Tract 1163, Queens County, New York",1400000US36081116300,36081116300,48,1.1,32,1.2
"Census Tract 1167, Queens County, New York",1400000US36081116700,36081116700,22,2.3,12,2.0
"Census Tract 1171, Queens County, New York",1400000US36081117100,36081117100,33,2.8,28,2.9
"Census Tract 1175, Queens County, New York",1400000US36081117500,36081117500,67,2.8,124,6.6
"Census Tract 1181, Queens County, New York",1400000US36081118100,36081118100,20,2.4,11,2.0
"Census Tract 1185, Queens County, New York",1400000US36081118500,36081118500,15,1.3,41,6.1
"Census Tract 1187, Queens County, New York",1400000US36081118700,36081118700,41,3.6,38,5.1
"Census Tract 1189, Queens County, New York",1400000US36081118900,36081118900,28,2.5,19,2.7
"Census Tract 1191, Queens County, New York",1400000US36081119100,36081119100,7,0.4,40,4.0
"Census Tract 1193, Queens County, New York",1400000US36081119300,36081119300,35,3.7,31,4.4
"Census Tract 1195, Queens County, New York",1400000US36081119500,36081119500,43,6.8,40,9.4
"Census Tract 1199, Queens County, New York",1400000US36081119900,36081119900,5,0.8,45,9.3
"Census Tract 1201, Queens County, New York",1400000US36081120100,36081120100,18,2.3,12,2.6
"Census Tract 1203, Queens County, New York",1400000US36081120300,36081120300,0,0.0,41,8.6
"Census Tract 1205, Queens County, New York",1400000US36081120500,36081120500,0,0.0,12,1.2
"Census Tract 1207, Queens County, New York",1400000US36081120700,36081120700,47,3.4,50,5.8
"Census Tract 1211, Queens County, New York",1400000US36081121100,36081121100,0,-,0,-
"Census Tract 1215, Queens County, New York",1400000US36081121500,36081121500,42,2.0,87,7.0
"Census Tract 1223, Queens County, New York",1400000US36081122300,36081122300,37,2.2,91,8.0
"Census Tract 1227.01, Queens County, New York",1400000US36081122701,36081122701,98,2.0,178,4.0
"Census Tract 1227.02, Queens County, New York",1400000US36081122702,36081122702,17,0.7,11,0.4
"Census Tract 1241, Queens County, New York",1400000US36081124100,36081124100,43,2.8,95,8.6
"Census Tract 1247, Queens County, New York",1400000US36081124700,36081124700,19,1.2,98,8.4
"Census Tract 1257, Queens County, New York",1400000US36081125700,36081125700,38,2.5,59,6.4
"Census Tract 1265, Queens County, New York",1400000US36081126500,36081126500,12,1.7,17,3.2
"Census Tract 1267, Queens County, New York",1400000US36081126700,36081126700,16,1.0,26,3.8
"Census Tract 1277, Queens County, New York",1400000US36081127700,36081127700,41,2.8,207,19.3
"Census Tract 1283, Queens County, New York",1400000US36081128300,36081128300,0,0.0,0,0.0
"Census Tract 1291.02, Queens County, New York",1400000US36081129102,36081129102,39,2.2,216,17.9
"Census Tract 1291.03, Queens County, New York",1400000US36081129103,36081129103,58,2.8,91,4.8
"Census Tract 1291.04, Queens County, New York",1400000US36081129104,36081129104,56,2.5,204,10.8
"Census Tract 1301, Queens County, New York",1400000US36081130100,36081130100,84,4.5,41,2.7
"Census Tract 1333, Queens County, New York",1400000US36081133300,36081133300,25,1.6,162,13.0
"Census Tract 1339, Queens County, New York",1400000US36081133900,36081133900,18,3.1,45,11.2
"Census Tract 1341, Queens County, New York",1400000US36081134100,36081134100,47,2.6,76,7.1
"Census Tract 1347, Queens County, New York",1400000US36081134700,36081134700,225,4.9,136,3.5
"Census Tract 1367, Queens County, New York",1400000US36081136700,36081136700,47,1.6,129,5.5
"Census Tract 1377, Queens County, New York",1400000US36081137700,36081137700,50,1.7,96,4.1
"Census Tract 1385.01, Queens County, New York",1400000US36081138501,36081138501,34,1.7,60,4.2
"Census Tract 1385.02, Queens County, New York",1400000US36081138502,36081138502,0,0.0,0,-
"Census Tract 1399, Queens County, New York",1400000US36081139900,36081139900,37,4.4,84,15.7
"Census Tract 1403, Queens County, New York",1400000US36081140300,36081140300,47,4.8,65,8.0
"Census Tract 1409.01, Queens County, New York",1400000US36081140901,36081140901,4,1.0,16,5.1
"Census Tract 1409.02, Queens County, New York",1400000US36081140902,36081140902,38,2.4,80,9.0
"Census Tract 1417, Queens County, New York",1400000US36081141700,36081141700,56,2.6,147,9.6
